ticker,sector,market_cap,bucket,effective_bucket,distress_type,verdict,status,api_distress,api_fraud,api_high_short,api_recent_raise,short_dtc,effective_reason,note,logic_version,last_processed_utc
MOLN,Unknown,153792016.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
MENS,Unknown,153575872.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
GALT,Health Care,153446560.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
MIST,Health Care,153132528.0,WATCH,WATCH,,AGREE,done,0,0,0,1,4.27,, | RAISE:Milestone Pharmaceuticals Announces Proposed Public Offering,v1-2026-06-09,2026-06-09T16:04:40Z
TCX,Information Technology,152074720.0,WATCH,WATCH,,AGREE,done,0,0,1,0,26.62,,,v1-2026-06-09,2026-06-09T16:04:40Z
YDDL,Unknown,151850336.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
ORMP,Health Care,151835760.0,WATCH,WATCH,,AGREE,done,0,0,0,0,3.42,,,v1-2026-06-09,2026-06-09T16:04:40Z
SRG,Real Estate,151513200.0,WATCH,WATCH,,AGREE,done,0,0,1,0,23.01,,,v1-2026-06-09,2026-06-09T16:04:40Z
ASRT,Health Care,151473504.0,WATCH,WATCH,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
BRCC,Consumer Staples,150935168.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,3.36,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
DOYU,Information Technology,150894304.0,WATCH,WATCH,,AGREE,done,0,0,0,0,2.62,,,v1-2026-06-09,2026-06-09T16:04:40Z
INAC,Financials,150796096.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
PLBY,Consumer Discretionary,150757184.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,NEWS_NOTE,done,0,1,0,0,1.56,single news mention (kept screen bucket; investigate),single news mention of distress/fraud (investigate; not a screen error) | FR:PLBY Group to Restate 2023 Second and Third Quarter Financials,v1-2026-06-09,2026-06-09T16:04:40Z
YCY,Financials,149562784.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
OGI,Unknown,149221520.0,WATCH,WATCH,,AGREE,done,0,0,0,1,5.3,, | RAISE:Tobacco Giant Invests $30.8M In Cannabis Company: BAT Private Placement Second Of Three Tranches,v1-2026-06-09,2026-06-09T16:04:40Z
NNBR,Industrials,148293568.0,WATCH,WATCH,,AGREE,done,0,0,0,0,1.78,,,v1-2026-06-09,2026-06-09T16:04:40Z
NPWR,Information Technology,146717104.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
KVHI,Communication Services,146623088.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
DHX,Industrials,145578960.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
RAIL,Industrials,145060032.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,1.03,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
TORO,Unknown,144837456.0,WATCH,WATCH,,AGREE,done,0,0,0,0,1.32,,,v1-2026-06-09,2026-06-09T16:04:40Z
DIBS,Consumer Discretionary,144514064.0,WATCH,WATCH,,AGREE,done,0,0,0,0,2.55,,,v1-2026-06-09,2026-06-09T16:04:40Z
RDZN,Financials,144326640.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,1,1.0,,no API distress/short signal (coverage may be thin) | RAISE:Roadzen Inc. Announces Pricing of Offering,v1-2026-06-09,2026-06-09T16:04:40Z
BNAI,Information Technology,144275424.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.78,downgraded from AVOID — recent capital raise extends runway / no event found,"recent capital raise extends runway | RAISE:Brand Engagement Network Secures $1.518M Premium Private Placement at $63.25 a Share, Strengthens Balance Sheet with $818K in Warr",v1-2026-06-09,2026-06-09T16:04:40Z
AMWL,Industrials,144027120.0,WATCH,WATCH,,AGREE,done,0,0,0,0,3.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
SKYX,Information Technology,143897968.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,2.19,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
NFE,Utilities,143788496.0,AVOID,AVOID,cash_burn,CORROBORATED,done,1,0,0,0,6.55,API event/short-interest confirms the fundamentals AVOID,API distress/short-interest confirms | BK:New Fortress Energy Shares Plunge 17% As Recapitalization Plan Cuts Debt,v1-2026-06-09,2026-06-09T16:04:40Z
RMBI,Financials,143666096.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,4.94,,,v1-2026-06-09,2026-06-09T16:04:40Z
CVRX,Health Care,142763376.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,4.02,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
HCAT,Information Technology,142615440.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,1,0,11.2,,,v1-2026-06-09,2026-06-09T16:04:40Z
RYDE,Unknown,140872832.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,5.43,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
FNWD,Financials,140550848.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,15.94,,,v1-2026-06-09,2026-06-09T16:04:40Z
CMTL,Information Technology,140345040.0,WATCH,WATCH,,AGREE,done,0,0,0,0,1.73,,,v1-2026-06-09,2026-06-09T16:04:40Z
WATT,Information Technology,140223056.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.08,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
CRBP,Health Care,140070144.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
LGCY,Consumer Discretionary,139931552.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
HOVR,Industrials,139584224.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
SBFG,Financials,139433088.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,20.08,,,v1-2026-06-09,2026-06-09T16:04:40Z
SPRB,Health Care,138797376.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
SPWR,Industrials,138630752.0,AVOID,AVOID,insolvency,CORROBORATED,done,1,0,0,0,6.55,API event/short-interest confirms the fundamentals AVOID,API distress/short-interest confirms | BK:SunPower Receives Notice of Deficiency from Nasdaq Related to Delayed Filing of Quarterly Report on Form 10-Q Filed on November 24,v1-2026-06-09,2026-06-09T16:04:40Z
HOFT,Consumer Discretionary,138490448.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,5.06,,,v1-2026-06-09,2026-06-09T16:04:40Z
BOOM,Materials,137959760.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,2.02,,,v1-2026-06-09,2026-06-09T16:04:40Z
RFAM,Financials,137800672.0,SKIP_no_data,,,SKIP,skip,,,,,,,no cached fundamentals/context,v1-2026-06-09,2026-06-09T16:04:40Z
AMBR,Financials,137641872.0,WATCH,WATCH,,AGREE,done,0,0,0,0,9.33,,,v1-2026-06-09,2026-06-09T16:04:40Z
ANTX,Health Care,137581728.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
AFBI,Financials,137141008.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
HYPR,Health Care,136993056.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,1.97,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
CNTB,Health Care,136631568.0,AVOID,AVOID,cash_burn,CORROBORATED,done,1,0,0,0,8.25,API event/short-interest confirms the fundamentals AVOID,API distress/short-interest confirms | BK:Connect Biopharma Announces Receipt of NASDAQ Deficiency Notice Regarding Minimum Bid Price Requirement,v1-2026-06-09,2026-06-09T16:04:40Z
NCSM,Energy,136475200.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
SCPQ,Financials,136286000.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
HURC,Health Care,136213568.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,5.64,,,v1-2026-06-09,2026-06-09T16:04:40Z
BRCB,Consumer Discretionary,136124944.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
FORR,Industrials,135884000.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,23.72,,,v1-2026-06-09,2026-06-09T16:04:40Z
DLNG,Industrials,135704912.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,2.22,,,v1-2026-06-09,2026-06-09T16:04:40Z
AXR,Real Estate,135441728.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,3.12,,,v1-2026-06-09,2026-06-09T16:04:40Z
ACR,Financials,135440816.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,1,0,11.23,,,v1-2026-06-09,2026-06-09T16:04:40Z
OWLT,Health Care,135435456.0,WATCH,WATCH,,AGREE,done,0,0,0,0,3.11,,,v1-2026-06-09,2026-06-09T16:04:40Z
CANG,Unknown,134962272.0,SKIP_no_data,,,SKIP,skip,,,,,,,no cached fundamentals/context,v1-2026-06-09,2026-06-09T16:04:40Z
GRO,Unknown,134848816.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
CLPR,Financials,134645632.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,7.55,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
MED,Consumer Staples,134541296.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,9.33,,,v1-2026-06-09,2026-06-09T16:04:40Z
AGEN,Health Care,134505056.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,6.08,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
NNOX,Unknown,134309136.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,9.59,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Nanox Announces $15 Million Registered Direct Offering of Common Stock,v1-2026-06-09,2026-06-09T16:04:40Z
BYRN,Information Technology,134299088.0,WATCH,WATCH,,AGREE,done,0,0,0,0,6.51,,,v1-2026-06-09,2026-06-09T16:04:40Z
CAAS,Unknown,133656208.0,SKIP_no_data,,,SKIP,skip,,,,,,,no cached fundamentals/context,v1-2026-06-09,2026-06-09T16:04:40Z
CODA,Health Care,133058592.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.8,,,v1-2026-06-09,2026-06-09T16:04:40Z
SKLZ,Information Technology,131571712.0,WATCH,WATCH,,AGREE,done,0,0,0,0,2.36,,,v1-2026-06-09,2026-06-09T16:04:40Z
GNLX,Health Care,131382424.0,AVOID,AVOID,cash_burn,CORROBORATED,done,0,0,1,1,15.08,API event/short-interest confirms the fundamentals AVOID,API distress/short-interest confirms | RAISE:Genelux Corporation Announces Pricing of Approximately $27.5 Million Underwritten Offering of Common Stock and Accompanying Warran,v1-2026-06-09,2026-06-09T16:04:40Z
AMPG,Information Technology,131254976.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.66,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:AmpliTech Group Announces Pricing of $9 Million Unit Offering,v1-2026-06-09,2026-06-09T16:04:40Z
ADCT,Health Care,131006888.0,AVOID,AVOID,insolvency,AVOID_unconfirmed,done,0,0,0,0,3.95,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
CHGG,Consumer Discretionary,130991840.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.84,,,v1-2026-06-09,2026-06-09T16:04:40Z
EML,Materials,129664648.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,12.69,,,v1-2026-06-09,2026-06-09T16:04:40Z
MVIS,Information Technology,129495776.0,AVOID,AVOID,cash_burn,AVOID_unconfirmed,done,0,0,0,0,6.92,,no API distress/short signal (coverage may be thin),v1-2026-06-09,2026-06-09T16:04:40Z
CPSH,Materials,129483968.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.54,,,v1-2026-06-09,2026-06-09T16:04:40Z
RCEL,Health Care,128646552.0,AVOID,AVOID,insolvency,CORROBORATED,done,0,0,1,0,11.15,API event/short-interest confirms the fundamentals AVOID,API distress/short-interest confirms,v1-2026-06-09,2026-06-09T16:04:40Z
AFJK,Financials,127919816.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
USBC,Financials,127699512.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
SIF,Industrials,127083880.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
SNWV,Health Care,126920888.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
HCHL,Unknown,126838704.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
ACOG,Health Care,126725288.0,WATCH,WATCH,,AGREE,done,0,0,0,0,5.67,,,v1-2026-06-09,2026-06-09T16:04:40Z
VTVT,Health Care,126588336.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
DLTH,Consumer Discretionary,126587272.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,5.82,,,v1-2026-06-09,2026-06-09T16:04:40Z
NTCL,Unknown,125880096.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
LFVN,Health Care,125779752.0,CLEAR,CLEAR,,AGREE,done,0,0,1,0,13.8,,,v1-2026-06-09,2026-06-09T16:04:40Z
CMCM,Information Technology,125396056.0,WATCH,WATCH,,AGREE,done,0,0,0,0,2.03,,,v1-2026-06-09,2026-06-09T16:04:40Z
HURA,Health Care,125136168.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
ANNA,Energy,124457600.0,CLEAR,CLEAR,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
CUE,Health Care,123742104.0,AVOID,WATCH,cash_burn,OVERFLAG_recent_raise,done,0,0,0,1,1.0,downgraded from AVOID — recent capital raise extends runway / no event found,recent capital raise extends runway | RAISE:Cue Biopharma Announces Pricing of Approximately $20 Million Public Offering,v1-2026-06-09,2026-06-09T16:04:40Z
DWSN,Energy,123590304.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,0,0,1.0,,,v1-2026-06-09,2026-06-09T16:04:40Z
MBOT,Health Care,123583232.0,SKIP_lt2y,,,SKIP,skip,,,,,,,<2y data,v1-2026-06-09,2026-06-09T16:04:40Z
AOUT,Consumer Discretionary,123564408.0,DISTRESSED-RECOVERABLE,DISTRESSED-RECOVERABLE,,AGREE,done,0,0,1,0,21.9,,,v1-2026-06-09,2026-06-09T16:04:40Z
PNBK,Financials,123475704.0,WATCH,WATCH,,AGREE,done,0,0,0,0,8.58,,,v1-2026-06-09,2026-06-09T16:04:40Z
